Text,Tags,Time
"Love it when I'm in the shower and my mum decides it's to late so she turns the hot water off. Great. My hair is now full of conditioner" , "" , "2011-07-27 22:12:50"
"I use to HATE those! That water/conditioner solution getting all hot &amp; collecting in the shower cap at the nape of your neck" , "" , "2011-07-25 19:59:59"
"I aint washin this conditioner out til i get in the bath and shower and of course my water gon be hot lls" , "" , "2011-07-22 23:08:18"
"There's a HEAT ADVISORY for the neighbouring county. In other news, air conditioner still broken &amp; the shower only produces hot water." , "" , "2011-07-22 13:22:44"
"Hot water can strip the scalp of sebum, which is the protective oil that acts as a natural conditioner and gives hair its shine." , "" , "2011-07-28 02:48:52"
"DIY beauty disasters: anyone tried using raw egg as a hair conditioner? Raw egg + hot water = scrambled egg in your hair. Nice." , "" , "2011-07-27 10:30:03"
"The Natural Hot Tub Company / 16oz - Water Treatment &amp; Conditioner http://dld.bz/xX3w" , "" , "2011-07-25 20:05:30"
"I have a long shower (door locked: no-kids zone!) &amp; use Pantene conditioner treatment. When my hair looks good, I feel great!" , "" , "2011-07-26 07:27:42"
"Answered door 4 delivery guy in a towel w conditioner on my hair. I'm shocked they were surprised it took us 2 hours 2 call in order issues." , "" , "2011-07-27 11:41:35"
"Is that why you keep clipping off chunks of my hair when we're together? I thought you just liked my conditioner!! *DOOR SLAM*" , "" , "2011-07-26 22:46:07"
"So, this lady asked me how &quot;do my hair&quot; &amp; I was like, &quot;uhhhh, wash it, put some conditioner in it &amp; walk out the door&quot;" , "" , "2011-07-24 18:31:52"
"haha I was sitting in the bath waitin with conditioner in my hair door went I answered it n dog ran out ffs u can only imagine" , "" , "2011-07-23 17:51:58"
"Didn't feel like doing my hair..some leave-in conditioner and hair milk and I'm out the door" , "" , "2011-07-23 14:42:26"
"Loving my #natural hair especially in this weather! Water+conditioner and I'm out the door!#luvit" , "'natural'" , "2011-07-23 14:03:12"
"In bed all settled in.... Lights on :/ I need to rig up a remote that controls my;door, light,fan, and air conditioner" , "" , "2011-07-28 02:48:13"
"turn that air conditioner &amp;' the ceilinq fan on, close that door, put on some more comfortable clothes, and me &amp;' that bed qoinq to town." , "" , "2011-07-26 17:22:20"
"Answered door 4 delivery guy in a towel w conditioner on my hair. I'm shocked they were surprised it took us 2 hours 2 call in order issues." , "" , "2011-07-27 11:41:35"
"Just out the shower gona leave the conditioner in my hair all day. Fack it.." , "" , "2011-07-28 10:58:17"
"Just put shower gel in my hair instead of conditioner #greatstarttotheday" , "'greatstarttotheday'" , "2011-07-28 10:04:57"
"I can floss in the shower while the conditioner is in my hair. You can save a lot of time that way!" , "" , "2011-07-28 05:14:37"
"somehow managed to get out of the shower before remembering to wash the conditioner out of my hair. proof im losing my mind." , "" , "2011-07-28 05:06:53"
"When after you're out of the shower you realize you still have films of conditioner in your hair. #BAH" , "'BAH'" , "2011-07-28 04:14:26"
"Shower was amazing :) And I could be in love with this shampoo and conditioner: http://moby.to/4kxdaq My hair smells and feels AMAZING!" , "" , "2011-07-28 01:06:32"
"I got out of the shower and saw a glob of conditioner on my ear, anyone need hair gel? lol #somethingaboutMary" , "'somethingaboutMary'" , "2011-07-28 00:51:33"
"I've just gotten to my room to realize I forgot to rinse the conditioner from my hair after a shower. I am completely sane, no worries all." , "" , "2011-07-28 00:28:33"
"I wish hair conditioner had &quot;great for jerking off too!&quot; on the label so I wouldn't feel so guilty when I use up half a bottle every shower." , "" , "2011-07-27 23:15:37"
"Right now I'm about to take the conditioner out my hair and finish up in da shower. LmL Y? Wazzup?" , "" , "2011-07-27 23:01:24"
"Love it when I'm in the shower and my mum decides it's to late so she turns the hot water off. Great. My hair is now full of conditioner" , "" , "2011-07-27 22:12:50"
"so while i was taking a shower i realized i accidently put body wash in my hair haha atleast i still used conditioner!" , "" , "2011-07-27 21:13:05"
"I also don't actually know how to wash my hair in a shower. Ours don't work so I'm used to baths &amp; never know if all the conditioner is out." , "" , "2011-07-27 21:03:43"
"Just went swimming and tried using dry shampoo &amp; conditioner...dint work as planned..have to take a shower B4 my hair gets knotted." , "" , "2011-07-27 20:40:13"
"Painting in our old place this morning. Had to shower and get to work - no bodywash; used hair conditioner. Now I'm so shiny and manageable!" , "" , "2011-07-27 20:25:31"
"#thatawkwardmoment when you get out of the shower and realize you didn't rinse out all of your conditioner..." , "'thatawkwardmoment'" , "2011-07-28 05:49:33"
"orientation tmmr.,bouta hop in that shower .,rinse this conditioner out &amp; blow dry" , "" , "2011-07-28 05:15:06"
"I've just gotten to my room to realize I forgot to rinse the conditioner from my hair after a shower. I am completely sane, no worries all." , "" , "2011-07-28 00:28:33"
"I've had it Platinum before haha! I used to leave conditioner in my hair over night then rinse it off in the shower in the morn" , "" , "2011-07-27 00:22:14"
"gettin comfortable... man, iAm not gonna feel like getting back in the shower to rinse out this conditioner lol" , "" , "2011-07-26 04:42:32"
"put conditioner in your hair. sleep in it and then in the morning take a shower and rinse it out. it makes your hair so soft!" , "" , "2011-07-26 03:42:20"
"apply thoroughly throughout hair, let sit for 15-30 min, take shower and rinse out with normal shampoo and conditioner! Its worth it! (:" , "" , "2011-07-23 22:38:08"
"It's cold as hell in my room! Air conditioner &amp;&amp; fan on.. Plus I jus got out da shower; I'm finna be sick!" , "" , "2011-07-28 09:22:16"
"is a big fan so he introduced me to lots of things. He bought be a conditioner bar (awesome) and a shower jelly (smells" , "" , "2011-07-26 17:45:30"
"Fresh out the shower, body still wet, enjoying this #TowelTime . no fan today but the air conditioner on :) RELAXED" , "'TowelTime'" , "2011-07-26 17:25:35"
"&quot;#2morrow2dolist-get a Air Conditioner fo'the bathroom!&quot; Rite??, this weather make Shit&amp;Shower a package Deal CTFU!!!" , "" , "2011-07-25 01:07:27"
"Me: MG where's your conditioner? MG: I don't use conditioner! *runs into the bathroom with a bottle of conditioner while I'm in the shower*" , "" , "2011-07-23 00:40:53"
"I'm bout to put the air conditioner in my bathroom and take a super cold shower in my swimming trunks lol" , "" , "2011-07-22 18:40:10"
"#competition Hair conditioner! Lather on, pile hair on head, cover with shower cap (or carrier bag!) Heat bakes it in - so soft" , "'competition'" , "2011-07-26 13:31:01"
"make sure to towel dry her hair before using the conditioner. Put a shower cap on it let it sit for 15 min the 1st time" , "" , "2011-07-27 15:10:14"
"so tired, i think i just used shower gel instead of conditioner and to top it off, there was a MAHOOOOOSIVE spider on my towel. :(" , "" , "2011-07-26 20:36:38"
"Does Mum think I will live if I CAN'T TAKE A SHOWER?! ( ; ___ ; ) I WANT TO USE MY NEW SCRUB, SHAMPOO &amp; CONDITIONER!! NOT FAIR!!" , "" , "2011-07-23 17:42:09"
"Soap = $1.24 Shampoo = $11.96 Conditioner = $11.96 Fresh Out Of The Shower Feeling = #Priceless" , "'Priceless'" , "2011-07-28 02:55:01"
"#YouKnowHowIKnowYourGay CAUSE USE SOAP, SHAMPOO AND CONDITIONER WHEN U SHOWER NIGGA" , "'YouKnowHowIKnowYourGay'" , "2011-07-26 22:08:33"
"Sometimes theres no space in the shower so with drop down showers the soap/conditioner comes off before your done." , "" , "2011-07-26 02:14:11"
"Of course out of my whole family I shower last, and there's no shampoo or conditioner left, I'm sorry, hair, I have to put soap in you :(" , "" , "2011-07-25 21:13:43"
"Power and water go out while I'm in the shower: dried soap on my body and conditioner in my hair. Looking for something to do now lol #wtf" , "'wtf'" , "2011-07-25 16:52:35"
"I never leave a hotel without takin the shower cap..lotion..soap..and shampoo/conditioner" , "" , "2011-07-24 16:44:37"
"My grandparents shower consists of shampoo, conditioner, soap, and windex. #why" , "'why'" , "2011-07-23 03:07:42"
"#YouKnowHowIKnowYourGay CAUSE USE SOAP, SHAMPOO AND CONDITIONER WHEN U SHOWER NIGGA" , "'YouKnowHowIKnowYourGay'" , "2011-07-26 22:08:33"
"I put a deep conditioner on like 3.5 hours ago, got distracted and forgot to rinse out.....my hair better be beyond fantastic by now!" , "" , "2011-07-28 03:20:47"
"Daily Moisture Conditioner Phresh Rinse: Daily Moisture Conditioner Phresh Rinse by Phat Hair for Unisex 16 oz C... http://bit.ly/rby7Tg" , "" , "2011-07-28 00:58:00"
"I've just gotten to my room to realize I forgot to rinse the conditioner from my hair after a shower. I am completely sane, no worries all." , "" , "2011-07-28 00:28:33"
"Guess I'll rinse this conditioner out my hair." , "" , "2011-07-27 23:56:44"
"ahahaha yea but its not enough water to rinse out the conditioner out all of my hair lol" , "" , "2011-07-27 22:41:25"
"Ughhh 106 is sending me and my hair off lbs! I really need to rinse this conditioner out b4 I go bald lol" , "" , "2011-07-27 22:09:20"
"Tip: Frizz Control, after you shampoo apply conditioner and rinse with cold water. It closes your cuticle leaving your hair smooth" , "" , "2011-07-27 18:51:11"
"About to rinse this conditioner out my hair ." , "" , "2011-07-27 16:07:37"
"I just forgot to rinse the conditioner out of my hair. Today is gonna be a long day" , "" , "2011-07-27 13:14:32"
"I comb my hair with a pick when I rinse out my conditioner...maybe that will help?" , "" , "2011-07-27 12:52:27"
"i'm having the kind of bad hair day where i think i forgot to rinse out the conditioner." , "" , "2011-07-27 12:51:47"
"Rinse Off Hair Conditioner (Formulation #25-04-105) by Dr ...: Review MSDS and request samples on Rinse Off Hair... http://bit.ly/naqTVu" , "'25-04-105)'" , "2011-07-27 11:51:28"
"Mayonnaise makes a great hair conditioner! Simply apply to washed, dried hair, leave for an hour and rinse out for soft, smooth,shiny locks!" , "" , "2011-07-27 09:00:12"
"Note to self: when using honey as a natural hair conditioner additive, be sure to rinse well." , "" , "2011-07-27 05:33:14"
"If blonde hair goes green from chlorine,shampoo &amp; then put tomato sauce on yr hair &amp; leave for 5-10 mins.Rinse off &amp; then apply conditioner" , "" , "2011-07-27 05:23:01"
"Tip: Frizz Control, after you shampoo apply conditioner and rinse with cold water. It closes your cuticle leaving your hair smooth" , "" , "2011-07-27 18:51:11"
"This conditioner She put in my hair, feels so good. My scalp feels like I have a fan blowing on it." , "" , "2011-07-23 17:06:17"
"Got My Night Clothes Onn &amp;&amp; ' Got This Conditioner In My Hair" , "" , "2011-07-26 03:19:58"
"Lettin the. Conditioner sit n my hair,cleanin my room,washing clothes nd on here" , "" , "2011-07-23 02:00:18"
"That awkward feeling when you are sharing bathroom with 3 other people and you discover that your hair conditioner suddenly is much lighter." , "" , "2011-07-26 10:08:18"
"#competition Hair conditioner! Lather on, pile hair on head, cover with shower cap (or carrier bag!) Heat bakes it in - so soft" , "'competition'" , "2011-07-26 13:31:01"
"{washing my hair quickly lather rinse repeat as the bottle says before doing the same with the conditioner ,resting under the water}" , "" , "2011-07-25 12:05:23"
"make sure to towel dry her hair before using the conditioner. Put a shower cap on it let it sit for 15 min the 1st time" , "" , "2011-07-27 15:10:14"
"Answered door 4 delivery guy in a towel w conditioner on my hair. I'm shocked they were surprised it took us 2 hours 2 call in order issues." , "" , "2011-07-27 11:41:35"
"Make the most of ur Conditioner &amp; allow it to really sink in. Water acts like a barrier, so towel blot hair BEFORE applying = Silky Locks!" , "" , "2011-07-27 09:03:26"
"Free: Hair Towel, Giovanni Conditioner, Crabtree &amp; Evelyn Shampoo Conditioner, Goody Hairbands. Check it http://www.listia.com/r1uotv/205526" , "" , "2011-07-27 04:08:56"
"had to wash my hair . So sitting here in my towel and conditioner in my hair ." , "" , "2011-07-26 18:44:09"
"put on conditioner and wrap head in a towel for ten minutes, its great for curly distressed hair!!" , "" , "2011-07-25 11:10:26"
"Too active for a dry hair style? After towel drying, spray strands with a leave in conditioner &amp; toss hair into a low bun or a high twist!" , "" , "2011-07-24 14:05:03"
"Sittin in my towel wit conditioner in my hair" , "" , "2011-07-23 02:37:46"
"I get to your house and you're in just a towel. I run my hands through your short soft hair and you didn't rinse out your conditioner haha:)" , "" , "2011-07-22 14:38:47"
"ps plz remember u hair towel and shampoo nd conditioner" , "" , "2011-07-22 14:23:05"
"You gotta make sure you have shampoo, conditioner, afro comb, hair cream, blowdrier, towel and hairbands/grip" , "" , "2011-07-22 10:02:52"
"U ain't bout to twitpic it tho RT s/o to the temperature dropping and this deep conditioner! My hair flowin n shit #oowww" , "'oowww'" , "2011-07-26 23:43:10"
"s/o to the temperature dropping and this deep conditioner! My hair flowin n shit #oowww" , "'oowww'" , "2011-07-26 23:41:35"
"you may have to scrub harder to get all the shampoo and conditioner. If you don't, your hair always feels so dry." , "" , "2011-07-26 03:42:20"
"-rinses the conditioner out of my hair then grabs my lufa squirting it with body wash and slowly starts to scrub my body-" , "" , "2011-07-24 20:23:35"
"My hair need a pre-poo, scalp scrub, protein treatment and deep conditioner with a real good blow dryer ! This heat gotta gooo !" , "" , "2011-07-22 15:43:38"
"Shampoo, conditioner, hair spray, styling gel, soap! All from Natural Stabilazed Aloe Vera! Try it you will love it! http://t.co/RXCnhRN" , "" , "2011-07-27 21:07:25"
"9 day wonder RT@vanitychaser1: This just made me not trust any conditioner again. I'd just use black soap to wash my hair and shea butter" , "" , "2011-07-27 19:19:58"
